player_id,player_name,gender,purchase_date,age,gaming_console,total_interaction_hours,favorite_storyline
683,Ashley Ramirez,Female,2023-11-15,40,Xbox Series X,15,Sith Prophecy
684,Jennifer Moore,Female,2024-01-13,16,PlayStation 5,18,Galactic Conspiracy
685,Charles Jackson,Male,2024-09-29,39,PlayStation 5,14,Sith Prophecy
686,Ashley Lopez,Female,2023-07-20,31,PlayStation 4,15,Light Side Redemption
687,Jessica Jones,Female,2024-02-24,45,PC,64,Dark Side Temptation
688,Joseph Moore,Male,2024-12-11,36,PC,21,Force Awakening
689,Nancy Smith,Female,2024-01-21,37,Xbox Series X,1,Droid Uprising
690,Michael Miller,Male,2024-03-05,23,Nintendo Switch,98,Empire Rebellion
691,Patricia Jones,Female,2023-04-06,24,PC,47,Droid Uprising
692,Joseph Lewis,Male,2024-12-18,29,Xbox Series X,75,Rebel Alliance
693,Ashley White,Female,2023-04-08,34,PlayStation 4,23,Rebel Alliance
694,William Lee,Male,2024-08-29,18,PlayStation 4,8,Bounty Hunter Intrigue
695,Patricia Wilson,Female,2023-08-31,20,Xbox Series X,39,Empire Rebellion
696,Thomas Ramirez,Male,2024-02-07,45,Xbox Series X,27,Rebel Alliance
697,Daniel Anderson,Male,2023-03-18,23,PlayStation 5,1,Galactic Conspiracy
698,William Harris,Male,2023-04-22,34,PlayStation 5,59,Dark Side Temptation
699,Michael Garcia,Male,2023-11-18,30,Nintendo Switch,34,Jedi Resurrection
700,Linda Moore,Female,2023-08-01,40,Nintendo Switch,71,Jedi Resurrection
701,Karen Anderson,Female,2023-05-03,43,PC,28,Empire Rebellion
702,David Sanchez,Male,2024-12-22,25,PlayStation 4,23,Bounty Hunter Intrigue
703,John Miller,Male,2023-04-04,20,PlayStation 5,46,Rebel Alliance
704,Matthew Gonzalez,Male,2024-11-24,17,Xbox Series X,82,Force Awakening
705,Thomas Clark,Male,2024-02-19,16,Nintendo Switch,71,Jedi Resurrection
706,Emily White,Female,2023-04-07,23,Nintendo Switch,26,Galactic Conspiracy
707,Michael Sanchez,Male,2023-01-13,19,PC,38,Empire Rebellion
708,Joseph Jones,Male,2024-02-15,42,Xbox Series X,59,Galactic Conspiracy
709,Jennifer Jackson,Female,2023-03-18,24,PC,41,Empire Rebellion
710,Robert Miller,Male,2023-05-12,30,PC,86,Force Awakening
711,Nancy Brown,Female,2023-02-21,30,PlayStation 5,79,Force Awakening
712,Joshua Wilson,Male,2024-05-23,28,PC,84,Dark Side Temptation
713,Anthony Perez,Male,2023-12-29,21,PlayStation 5,53,Droid Uprising
714,Barbara Rodriguez,Female,2023-06-02,30,PC,66,Bounty Hunter Intrigue
715,Amanda Martin,Female,2024-10-24,23,Xbox Series X,90,Light Side Redemption
716,Kimberly Wilson,Female,2023-03-04,31,PC,100,Sith Prophecy
717,Sarah Gonzalez,Female,2023-07-24,29,PlayStation 4,24,Empire Rebellion
718,Jessica Lee,Female,2023-01-20,41,Nintendo Switch,32,Bounty Hunter Intrigue
719,Matthew Thomas,Male,2024-05-11,41,Xbox Series X,65,Sith Prophecy
720,Joshua Taylor,Male,2023-10-04,28,PlayStation 5,48,Light Side Redemption
721,Mary Hernandez,Female,2023-01-31,23,Xbox Series X,82,Empire Rebellion
722,Patricia Sanchez,Female,2024-01-02,32,PlayStation 4,33,Bounty Hunter Intrigue
723,Joseph Garcia,Male,2024-11-03,23,PlayStation 5,36,Galactic Conspiracy
724,Sarah Moore,Female,2023-08-13,17,PlayStation 4,41,Droid Uprising
725,Anthony Lopez,Male,2023-08-31,21,PlayStation 4,21,Galactic Conspiracy
726,Daniel Sanchez,Male,2024-01-03,38,PlayStation 4,93,Sith Prophecy
727,Mary Thompson,Female,2024-08-04,27,PlayStation 4,40,Rebel Alliance
728,Elizabeth Jackson,Female,2024-05-19,42,PlayStation 4,38,Dark Side Temptation
729,Karen Garcia,Female,2023-04-03,17,PC,56,Bounty Hunter Intrigue
730,Joseph Martin,Male,2024-06-23,16,Nintendo Switch,36,Galactic Conspiracy
731,James Hernandez,Male,2023-05-14,22,Xbox Series X,28,Rebel Alliance
732,Barbara Robinson,Female,2023-01-23,17,PlayStation 5,11,Droid Uprising
733,Michelle Thompson,Female,2023-04-24,40,PlayStation 4,31,Rebel Alliance
734,Lisa Williams,Female,2024-11-09,38,Nintendo Switch,86,Rebel Alliance
735,Michelle Brown,Female,2023-11-27,25,PlayStation 5,7,Galactic Conspiracy
736,David White,Male,2024-10-16,41,Nintendo Switch,62,Droid Uprising
737,Daniel Garcia,Male,2024-12-11,33,PlayStation 4,79,Empire Rebellion
738,Matthew Davis,Male,2023-06-29,34,Nintendo Switch,83,Galactic Conspiracy
739,Karen White,Female,2023-05-11,25,PlayStation 5,45,Empire Rebellion
740,James Thompson,Male,2024-08-04,28,PC,85,Force Awakening
741,Barbara Martin,Female,2024-09-18,45,PlayStation 5,31,Force Awakening
742,Joshua Brown,Male,2023-12-06,20,PC,1,Jedi Resurrection
743,Jessica Lopez,Female,2024-10-13,21,PC,84,Rebel Alliance
744,Nancy Anderson,Female,2023-08-03,24,PlayStation 5,48,Bounty Hunter Intrigue
745,Robert Lopez,Male,2023-04-21,41,PC,45,Light Side Redemption
746,Patricia Gonzalez,Female,2024-03-05,39,PlayStation 5,85,Force Awakening
747,Mark Thomas,Other,2024-07-13,27,Nintendo Switch,71,Bounty Hunter Intrigue
748,Michael Clark,Male,2024-08-14,41,PlayStation 5,68,Light Side Redemption
749,David Anderson,Male,2023-02-04,41,Xbox Series X,7,Light Side Redemption
750,Mary Hernandez,Female,2023-03-17,19,Xbox Series X,10,Dark Side Temptation
751,David Lewis,Male,2023-03-18,21,PlayStation 4,46,Force Awakening
752,Jennifer Hernandez,Female,2024-05-09,35,PC,30,Force Awakening
753,Sandra Lee,Female,2024-03-20,35,PlayStation 5,96,Dark Side Temptation
754,Patricia Brown,Female,2023-07-14,22,Nintendo Switch,27,Empire Rebellion
755,Emily White,Female,2023-09-29,33,Xbox Series X,49,Rebel Alliance
756,Karen Davis,Female,2024-02-07,17,PlayStation 4,32,Light Side Redemption
757,Emily Clark,Female,2023-02-25,20,Xbox Series X,88,Galactic Conspiracy
758,James Wilson,Male,2024-11-08,25,PlayStation 4,38,Galactic Conspiracy
759,Steven Miller,Male,2023-07-31,16,PlayStation 5,8,Rebel Alliance
760,Charles Williams,Male,2023-04-29,43,Xbox Series X,1,Rebel Alliance
761,Betty Thomas,Female,2024-11-07,44,Xbox Series X,72,Dark Side Temptation
762,Jennifer Lee,Female,2023-07-09,28,Xbox Series X,83,Light Side Redemption
763,Anthony Lopez,Male,2023-02-15,30,Xbox Series X,12,Rebel Alliance
764,Donald Anderson,Male,2023-10-03,23,PlayStation 4,62,Sith Prophecy
765,Patricia Jones,Female,2024-11-14,38,PC,40,Droid Uprising
766,Jennifer Perez,Female,2024-07-08,41,Nintendo Switch,23,Dark Side Temptation
767,Michelle Davis,Female,2024-02-01,17,PlayStation 4,7,Light Side Redemption
768,Mark Moore,Male,2024-05-01,43,PlayStation 4,15,Galactic Conspiracy
769,Jessica Thomas,Female,2024-02-09,18,PC,90,Dark Side Temptation
770,Paul Jackson,Male,2024-08-08,41,PlayStation 4,16,Jedi Resurrection
771,Elizabeth Brown,Female,2023-06-27,30,PlayStation 5,14,Dark Side Temptation
772,Susan Sanchez,Female,2023-02-13,20,Nintendo Switch,89,Sith Prophecy
773,Jennifer Perez,Female,2024-10-04,22,PlayStation 5,19,Droid Uprising
774,Kevin Rodriguez,Male,2023-03-10,45,PC,61,Jedi Resurrection
775,Anthony Moore,Male,2023-11-30,33,Xbox Series X,81,Galactic Conspiracy
776,Donna Anderson,Female,2024-12-18,41,PlayStation 4,66,Light Side Redemption
777,Michelle Taylor,Female,2024-02-29,19,PlayStation 5,36,Light Side Redemption
778,Elizabeth Jackson,Female,2023-04-13,34,PC,12,Force Awakening
779,Joshua Harris,Male,2023-10-20,41,PlayStation 4,47,Droid Uprising
780,Matthew Lewis,Male,2024-01-28,24,Nintendo Switch,46,Galactic Conspiracy
781,Joshua Martin,Male,2023-06-26,17,Xbox Series X,24,Dark Side Temptation
782,Betty Jones,Female,2024-11-28,35,Nintendo Switch,12,Empire Rebellion
783,John Gonzalez,Male,2023-09-01,38,PC,85,Sith Prophecy
784,Steven Robinson,Male,2024-01-17,44,PC,78,Galactic Conspiracy
785,Nancy Clark,Female,2023-10-15,25,Nintendo Switch,47,Droid Uprising
786,Michael Ramirez,Male,2023-11-04,20,Nintendo Switch,29,Empire Rebellion
787,Daniel Rodriguez,Male,2024-09-11,29,PC,48,Jedi Resurrection
788,Richard Anderson,Male,2024-02-21,45,Nintendo Switch,45,Sith Prophecy
789,Donna Ramirez,Female,2023-02-27,42,PlayStation 4,97,Sith Prophecy
790,David Williams,Male,2024-06-02,38,Nintendo Switch,26,Droid Uprising
791,William Harris,Male,2024-08-05,44,PC,37,Dark Side Temptation
792,Barbara Miller,Female,2023-03-01,42,PlayStation 5,51,Force Awakening
793,John Anderson,Other,2024-01-05,45,PlayStation 5,66,Jedi Resurrection
794,Sarah Lopez,Female,2024-02-11,32,PC,82,Force Awakening
795,Mary Davis,Female,2024-08-31,31,Nintendo Switch,90,Empire Rebellion
796,Barbara Ramirez,Female,2024-07-18,34,Xbox Series X,23,Light Side Redemption
797,Matthew Garcia,Male,2024-12-06,39,PC,94,Sith Prophecy
798,Charles Smith,Male,2023-06-16,17,PlayStation 4,31,Droid Uprising
799,Susan Ramirez,Female,2023-08-19,36,PlayStation 5,31,Jedi Resurrection
800,Sarah Lee,Female,2023-01-21,32,PC,21,Droid Uprising
801,Steven Robinson,Male,2023-06-27,36,PlayStation 4,91,Rebel Alliance
802,James Davis,Male,2023-11-09,35,Xbox Series X,25,Jedi Resurrection
803,Sandra Lewis,Female,2023-12-24,43,Nintendo Switch,62,Galactic Conspiracy
804,Thomas Miller,Male,2024-11-24,25,PlayStation 4,61,Galactic Conspiracy
805,Amanda Gonzalez,Female,2023-01-08,19,PlayStation 4,71,Bounty Hunter Intrigue
806,Lisa Moore,Female,2024-09-15,35,Xbox Series X,64,Jedi Resurrection
807,Karen Perez,Female,2023-03-07,31,Xbox Series X,73,Droid Uprising
808,Sarah Lee,Female,2023-10-11,43,Xbox Series X,11,Galactic Conspiracy
809,Karen Miller,Female,2023-09-04,32,PC,78,Jedi Resurrection
810,Kevin Gonzalez,Male,2024-11-28,26,PlayStation 5,23,Light Side Redemption
811,Mary Lee,Female,2023-09-23,25,Nintendo Switch,11,Dark Side Temptation
812,Betty Gonzalez,Female,2024-08-20,17,PlayStation 4,39,Dark Side Temptation
813,Richard Hernandez,Female,2023-08-16,38,PlayStation 4,93,Force Awakening
814,Steven Robinson,Female,2024-06-03,27,Xbox Series X,41,Dark Side Temptation
815,David Clark,Male,2024-07-25,44,PlayStation 5,18,Droid Uprising
816,Charles Brown,Male,2023-09-22,20,PlayStation 4,71,Empire Rebellion
817,Barbara Perez,Female,2023-04-02,36,PlayStation 5,47,Force Awakening
818,Matthew Davis,Male,2023-11-11,43,Nintendo Switch,66,Droid Uprising
819,Nancy Lopez,Female,2023-10-29,34,Nintendo Switch,62,Jedi Resurrection
820,Linda Thomas,Female,2024-10-11,43,PlayStation 4,91,Rebel Alliance
821,Michelle Martin,Female,2023-07-19,31,PlayStation 4,81,Sith Prophecy
822,Linda Ramirez,Female,2024-06-26,28,Xbox Series X,92,Droid Uprising
823,Mark Johnson,Male,2023-07-25,20,Xbox Series X,72,Light Side Redemption
824,Mark Jackson,Male,2023-11-20,20,PlayStation 5,96,Droid Uprising
825,Jennifer Thomas,Female,2023-07-01,36,Xbox Series X,53,Galactic Conspiracy
826,Patricia Smith,Female,2023-08-03,24,PlayStation 5,24,Galactic Conspiracy
827,Joshua Harris,Male,2023-04-01,31,PlayStation 5,19,Galactic Conspiracy
828,Amanda Wilson,Female,2024-02-18,29,Nintendo Switch,71,Force Awakening
829,Steven Gonzalez,Male,2024-06-30,17,PlayStation 5,19,Dark Side Temptation
830,Lisa Smith,Female,2024-06-27,40,PlayStation 5,82,Force Awakening
831,Mary Perez,Female,2023-09-12,36,PlayStation 5,31,Jedi Resurrection
832,Matthew Martinez,Male,2024-01-28,19,PlayStation 4,83,Droid Uprising
833,Michelle Martinez,Female,2023-02-16,18,Xbox Series X,53,Bounty Hunter Intrigue
834,Charles Anderson,Male,2024-09-02,32,PlayStation 4,65,Light Side Redemption
835,Nancy Wilson,Female,2023-12-17,20,Nintendo Switch,60,Sith Prophecy
836,Matthew Harris,Male,2024-02-18,21,PC,42,Empire Rebellion
837,Joseph Davis,Male,2023-08-05,20,PC,53,Galactic Conspiracy
838,Michelle Taylor,Female,2024-01-11,19,PC,53,Light Side Redemption
839,Anthony Lewis,Male,2024-07-01,24,PlayStation 4,52,Rebel Alliance
840,Patricia Martin,Female,2023-04-21,37,PC,95,Dark Side Temptation
841,Patricia Thompson,Female,2024-03-30,29,Nintendo Switch,56,Force Awakening
842,Linda Moore,Female,2024-12-19,31,PlayStation 5,63,Dark Side Temptation
843,Susan Thompson,Female,2023-01-10,36,Xbox Series X,40,Force Awakening
844,Mark Perez,Male,2024-06-16,37,Xbox Series X,34,Droid Uprising
845,Amanda Martin,Female,2024-03-04,20,PC,57,Bounty Hunter Intrigue
846,Paul White,Male,2023-10-17,19,PC,80,Bounty Hunter Intrigue
847,Michael Thomas,Male,2023-07-24,35,Xbox Series X,19,Galactic Conspiracy
848,Donna Miller,Female,2024-02-24,38,Xbox Series X,52,Force Awakening
849,David Johnson,Male,2023-08-01,31,Nintendo Switch,2,Empire Rebellion
850,Nancy Davis,Female,2024-11-18,16,PC,69,Dark Side Temptation
851,Linda Clark,Female,2024-05-20,37,PlayStation 5,27,Sith Prophecy
852,Jennifer Harris,Female,2023-04-14,18,Xbox Series X,10,Sith Prophecy
853,Joseph Anderson,Male,2024-04-20,24,PC,55,Dark Side Temptation
854,Michael Clark,Male,2023-02-10,43,Xbox Series X,42,Droid Uprising
855,Lisa Sanchez,Female,2024-03-12,26,PC,2,Dark Side Temptation
856,Michael Ramirez,Male,2023-02-16,44,PC,22,Dark Side Temptation
857,William Perez,Male,2023-12-03,21,Xbox Series X,94,Droid Uprising
858,Donald Martin,Male,2023-04-06,44,Xbox Series X,25,Sith Prophecy
859,Nancy Garcia,Female,2024-02-14,28,Nintendo Switch,93,Dark Side Temptation
860,Sarah Clark,Female,2024-05-04,38,Nintendo Switch,3,Galactic Conspiracy
861,David Brown,Male,2023-03-02,38,PlayStation 5,78,Light Side Redemption
862,Michael Wilson,Male,2024-08-05,31,Nintendo Switch,65,Empire Rebellion
863,Barbara Martin,Female,2024-01-03,40,PlayStation 4,66,Rebel Alliance
864,Mary Ramirez,Female,2023-05-14,44,Nintendo Switch,84,Galactic Conspiracy
865,Kimberly Brown,Female,2023-02-17,30,PC,84,Jedi Resurrection
866,Thomas Lee,Male,2024-12-22,16,PlayStation 4,72,Sith Prophecy
867,Joshua White,Male,2024-11-16,23,Xbox Series X,78,Empire Rebellion
868,Donna Taylor,Female,2024-09-25,38,PC,77,Sith Prophecy
869,Sandra Perez,Female,2024-05-08,23,Xbox Series X,72,Light Side Redemption
870,Anthony Jones,Male,2024-09-19,44,PC,28,Bounty Hunter Intrigue
871,James Lee,Male,2024-04-25,32,Nintendo Switch,96,Droid Uprising
872,David Williams,Male,2023-11-25,31,PlayStation 5,19,Jedi Resurrection
873,Nancy Rodriguez,Female,2023-08-17,32,PlayStation 4,60,Light Side Redemption
874,Anthony Gonzalez,Male,2024-04-15,18,Nintendo Switch,17,Bounty Hunter Intrigue
875,Joshua Anderson,Male,2024-05-25,43,Nintendo Switch,83,Jedi Resurrection
876,Daniel Brown,Male,2024-10-31,39,PC,73,Dark Side Temptation
877,Michael Gonzalez,Male,2024-07-24,17,PlayStation 4,57,Bounty Hunter Intrigue
878,James Clark,Male,2024-09-10,41,PlayStation 4,86,Galactic Conspiracy
879,Karen Lewis,Female,2023-07-31,33,Nintendo Switch,17,Bounty Hunter Intrigue
880,Nancy Lopez,Female,2023-08-17,42,Nintendo Switch,79,Bounty Hunter Intrigue
881,Nancy Moore,Female,2024-09-06,35,Nintendo Switch,51,Force Awakening
882,Lisa Thompson,Female,2023-04-10,19,PlayStation 5,49,Galactic Conspiracy
883,James Hernandez,Male,2024-10-10,42,Xbox Series X,95,Dark Side Temptation
884,Emily Taylor,Female,2023-04-19,38,PC,66,Bounty Hunter Intrigue
885,David Thomas,Male,2024-02-24,42,PC,42,Dark Side Temptation
886,Thomas Martin,Male,2023-05-04,22,Nintendo Switch,51,Sith Prophecy
887,Susan Anderson,Female,2023-12-13,38,PC,45,Galactic Conspiracy
888,Mark Johnson,Male,2024-11-19,42,PlayStation 4,99,Empire Rebellion
889,Linda Harris,Female,2024-11-05,30,PlayStation 4,13,Rebel Alliance
890,Paul Jones,Male,2024-06-27,16,PC,94,Galactic Conspiracy
891,Emily Robinson,Female,2024-08-22,42,Nintendo Switch,15,Force Awakening
892,Paul Harris,Male,2024-08-15,38,PlayStation 5,93,Force Awakening
893,William Brown,Male,2024-09-06,37,PlayStation 4,35,Light Side Redemption
894,Daniel Taylor,Male,2024-09-15,29,PlayStation 5,57,Droid Uprising
895,Sarah Gonzalez,Female,2024-04-08,25,PlayStation 5,86,Empire Rebellion
896,William Wilson,Male,2024-06-08,38,Xbox Series X,14,Empire Rebellion
897,Emily Ramirez,Female,2024-07-20,38,PlayStation 5,41,Bounty Hunter Intrigue
898,Richard Miller,Female,2023-10-25,38,Xbox Series X,14,Droid Uprising
899,William Thompson,Male,2024-05-30,21,PlayStation 4,98,Jedi Resurrection
900,Daniel Thompson,Male,2023-12-27,40,PlayStation 4,87,Jedi Resurrection
901,Steven Jackson,Female,2024-12-28,37,Nintendo Switch,33,Empire Rebellion
902,Andrew Martinez,Male,2023-01-14,41,PlayStation 4,76,Light Side Redemption
903,Michael Smith,Male,2023-02-24,20,PC,54,Light Side Redemption
904,Richard Rodriguez,Female,2023-06-14,41,Xbox Series X,96,Empire Rebellion
905,Thomas Jones,Male,2023-10-30,38,PlayStation 5,92,Sith Prophecy
906,Andrew Johnson,Other,2024-04-08,42,PC,56,Jedi Resurrection
907,Amanda Ramirez,Female,2024-07-29,39,PlayStation 5,46,Rebel Alliance
908,Emily Gonzalez,Other,2024-12-13,32,Xbox Series X,87,Jedi Resurrection
909,Patricia Robinson,Female,2024-03-02,28,Xbox Series X,42,Empire Rebellion
910,Emily Johnson,Female,2023-09-15,39,PlayStation 5,27,Galactic Conspiracy
911,Amanda Ramirez,Female,2024-03-29,43,PlayStation 5,14,Bounty Hunter Intrigue
912,Lisa Harris,Female,2024-09-09,33,PlayStation 5,72,Jedi Resurrection
913,Richard Martinez,Female,2024-11-30,21,PC,74,Bounty Hunter Intrigue
914,Barbara Garcia,Female,2023-05-03,32,Nintendo Switch,35,Galactic Conspiracy
915,John Wilson,Male,2023-09-28,33,PlayStation 5,65,Droid Uprising
916,David Jackson,Male,2023-12-05,16,Nintendo Switch,51,Dark Side Temptation
917,Elizabeth Johnson,Female,2023-11-27,45,PlayStation 4,57,Force Awakening
918,Patricia Harris,Female,2024-11-08,35,Xbox Series X,29,Sith Prophecy
919,Kimberly Sanchez,Female,2024-01-02,33,PC,17,Rebel Alliance
920,Daniel Taylor,Male,2024-06-17,21,PC,50,Force Awakening
921,Paul Garcia,Male,2024-07-03,33,Nintendo Switch,68,Sith Prophecy
922,Jennifer Lopez,Female,2023-08-07,44,Xbox Series X,72,Bounty Hunter Intrigue
923,Nancy Lopez,Female,2024-09-25,22,PlayStation 4,36,Force Awakening
924,Steven Moore,Female,2023-01-10,36,PC,89,Galactic Conspiracy
925,Matthew Anderson,Male,2024-10-19,44,PlayStation 4,23,Dark Side Temptation
926,Amanda Davis,Female,2023-11-25,37,Nintendo Switch,95,Galactic Conspiracy
927,Linda Gonzalez,Female,2023-10-17,33,PC,57,Empire Rebellion
928,Donna Clark,Female,2024-06-10,27,PlayStation 4,77,Empire Rebellion
929,Donald Thomas,Male,2024-10-29,25,PlayStation 5,58,Light Side Redemption
930,Daniel Taylor,Male,2023-06-21,19,PlayStation 4,58,Sith Prophecy
931,Andrew Smith,Male,2023-08-04,18,PlayStation 5,79,Bounty Hunter Intrigue
932,Sandra Clark,Female,2024-07-04,22,Nintendo Switch,33,Galactic Conspiracy
933,Robert White,Male,2023-01-25,20,Nintendo Switch,56,Bounty Hunter Intrigue
934,Nancy Johnson,Female,2023-02-25,18,PlayStation 5,25,Bounty Hunter Intrigue
935,Thomas Moore,Male,2023-08-22,34,Xbox Series X,75,Jedi Resurrection
936,Mark Gonzalez,Male,2024-02-19,36,Nintendo Switch,90,Bounty Hunter Intrigue
937,Daniel Smith,Male,2023-05-02,37,PlayStation 4,64,Rebel Alliance
938,James Lee,Male,2023-03-06,35,PlayStation 4,24,Galactic Conspiracy
939,John Thompson,Other,2024-05-29,27,PC,87,Empire Rebellion
940,Charles Sanchez,Male,2024-09-13,25,PC,70,Rebel Alliance
941,Charles Harris,Male,2024-02-09,28,PC,1,Rebel Alliance
942,Steven Garcia,Female,2023-05-20,23,Nintendo Switch,4,Jedi Resurrection
943,Andrew Martinez,Male,2023-11-02,20,Xbox Series X,82,Rebel Alliance
944,James Moore,Male,2023-05-07,20,PC,38,Empire Rebellion
945,James Jackson,Other,2024-07-04,28,PlayStation 4,8,Sith Prophecy
946,Jennifer Martinez,Female,2023-12-19,39,PlayStation 5,95,Light Side Redemption
947,Mark Lewis,Male,2024-06-08,43,PlayStation 5,72,Sith Prophecy
948,David Garcia,Male,2023-09-16,35,PlayStation 5,8,Galactic Conspiracy
949,Linda Garcia,Female,2024-08-03,41,PC,50,Dark Side Temptation
950,Emily Anderson,Female,2023-03-16,33,Xbox Series X,82,Force Awakening
951,Robert Rodriguez,Male,2024-08-17,22,Nintendo Switch,36,Jedi Resurrection
952,Nancy Lopez,Female,2024-11-02,37,PlayStation 5,63,Force Awakening
953,Michael Martinez,Male,2023-07-18,18,Xbox Series X,84,Galactic Conspiracy
954,Kimberly Anderson,Female,2024-11-06,35,Xbox Series X,54,Dark Side Temptation
955,Michelle Jones,Female,2024-01-09,34,Xbox Series X,45,Droid Uprising
956,Sandra Garcia,Female,2023-09-10,26,PlayStation 5,45,Jedi Resurrection
957,Sandra Rodriguez,Female,2024-11-26,20,Xbox Series X,4,Sith Prophecy
958,Steven Anderson,Female,2023-11-09,27,Nintendo Switch,89,Light Side Redemption
959,Emily Brown,Female,2024-09-13,36,PC,32,Rebel Alliance
960,Sarah Ramirez,Female,2024-07-05,44,PlayStation 5,37,Rebel Alliance
961,Thomas White,Male,2023-03-19,18,PC,77,Galactic Conspiracy
962,Paul Lee,Male,2024-08-18,42,PlayStation 4,54,Empire Rebellion
963,Betty Harris,Female,2023-02-07,22,PlayStation 4,51,Droid Uprising
964,Thomas Moore,Male,2024-10-31,31,PlayStation 5,5,Sith Prophecy
965,Lisa Gonzalez,Other,2024-08-26,44,Xbox Series X,35,Dark Side Temptation
966,William Anderson,Male,2023-04-03,32,Nintendo Switch,57,Force Awakening
967,Lisa Taylor,Female,2023-09-02,37,PlayStation 4,45,Empire Rebellion
968,David Harris,Male,2024-04-01,20,PlayStation 5,52,Force Awakening
969,Barbara Jackson,Female,2023-05-30,37,Nintendo Switch,10,Droid Uprising
970,Matthew Johnson,Male,2024-05-14,40,PlayStation 5,17,Bounty Hunter Intrigue
971,Robert Rodriguez,Male,2023-02-13,23,PlayStation 5,56,Galactic Conspiracy
972,Donna Robinson,Female,2024-04-25,28,Nintendo Switch,32,Force Awakening
973,John Johnson,Male,2023-04-16,26,PlayStation 4,8,Jedi Resurrection
974,Sarah Clark,Female,2024-08-15,24,PlayStation 4,50,Bounty Hunter Intrigue
975,Joshua Garcia,Male,2024-01-23,36,Xbox Series X,13,Light Side Redemption
976,Michelle Lee,Female,2023-09-15,32,Nintendo Switch,1,Sith Prophecy
977,Joseph Taylor,Male,2023-12-20,27,Nintendo Switch,1,Empire Rebellion
978,Steven Lewis,Female,2024-05-28,16,PlayStation 5,41,Droid Uprising
979,Donald Garcia,Male,2024-06-10,18,Xbox Series X,32,Force Awakening
980,Susan Jones,Female,2024-01-06,21,PlayStation 4,82,Jedi Resurrection
981,Linda Perez,Female,2023-12-05,29,PC,44,Force Awakening
982,Steven Perez,Female,2023-08-04,31,PlayStation 4,28,Bounty Hunter Intrigue
983,David Lee,Male,2023-09-07,16,PC,94,Bounty Hunter Intrigue
984,William Jackson,Male,2023-05-18,21,PlayStation 4,41,Jedi Resurrection
985,John Lewis,Male,2023-02-27,20,PlayStation 5,98,Rebel Alliance
986,Thomas Robinson,Male,2024-02-20,32,PlayStation 4,23,Droid Uprising
987,Joshua Lee,Male,2024-11-08,44,Xbox Series X,8,Sith Prophecy
988,Jennifer Miller,Female,2024-04-27,35,Nintendo Switch,81,Bounty Hunter Intrigue
989,David Davis,Male,2023-05-27,35,PlayStation 4,29,Sith Prophecy
990,Barbara Martin,Female,2023-09-28,32,PlayStation 5,27,Dark Side Temptation
991,Nancy Robinson,Female,2024-08-27,35,PC,35,Dark Side Temptation
992,Joseph Gonzalez,Male,2023-04-22,20,PC,56,Rebel Alliance
993,Richard Taylor,Female,2024-03-05,37,PlayStation 5,37,Empire Rebellion
994,Kevin Brown,Male,2024-09-21,31,PlayStation 4,65,Bounty Hunter Intrigue
995,John Lewis,Male,2023-05-01,32,PC,77,Empire Rebellion
996,Steven Perez,Male,2024-09-09,44,PlayStation 4,58,Galactic Conspiracy
997,James Lewis,Male,2024-10-26,37,Nintendo Switch,26,Sith Prophecy
998,Donna Wilson,Female,2023-02-14,43,PlayStation 4,18,Jedi Resurrection
999,Sandra Davis,Female,2024-01-26,41,Xbox Series X,61,Bounty Hunter Intrigue
1000,Michelle Sanchez,Female,2024-12-14,45,PlayStation 4,8,Empire Rebellion
1001,Michael Wilson,Male,2024-05-03,24,PlayStation 5,61,Droid Uprising
1002,Jennifer Martinez,Female,2024-07-10,44,Nintendo Switch,70,Droid Uprising
1003,Thomas Miller,Male,2023-01-08,38,PlayStation 4,2,Sith Prophecy
1004,Donna Brown,Female,2024-01-20,16,PlayStation 5,30,Sith Prophecy
1005,Daniel Wilson,Male,2023-06-08,19,Nintendo Switch,66,Force Awakening
1006,Michelle Rodriguez,Female,2024-07-02,43,Nintendo Switch,10,Sith Prophecy
1007,Joshua Lopez,Male,2024-11-27,24,Nintendo Switch,91,Light Side Redemption
1008,Susan Wilson,Female,2024-07-24,41,Nintendo Switch,9,Bounty Hunter Intrigue
1009,Barbara Lopez,Female,2024-05-10,33,Xbox Series X,50,Empire Rebellion
1010,Karen Jackson,Female,2024-12-23,40,Nintendo Switch,17,Sith Prophecy
1011,William Ramirez,Male,2023-08-24,19,Nintendo Switch,99,Rebel Alliance
1012,David Brown,Male,2024-02-15,32,Xbox Series X,18,Empire Rebellion
1013,Emily Martin,Female,2024-12-24,37,PC,38,Galactic Conspiracy
1014,David Gonzalez,Male,2023-04-04,16,PlayStation 5,42,Bounty Hunter Intrigue
1015,Steven Robinson,Female,2023-04-01,29,PC,46,Droid Uprising
1016,Thomas Davis,Male,2024-09-15,18,PC,80,Rebel Alliance
1017,Anthony Robinson,Male,2024-11-02,35,PlayStation 4,50,Dark Side Temptation
1018,Charles Thompson,Male,2023-06-29,17,Nintendo Switch,59,Dark Side Temptation
1019,Donald Smith,Male,2024-11-03,43,PlayStation 4,82,Empire Rebellion
1020,Charles Miller,Male,2024-09-05,41,PlayStation 4,94,Force Awakening
1021,Donna Thompson,Female,2023-06-23,35,PC,84,Rebel Alliance
1022,Lisa Davis,Female,2023-06-11,16,PC,25,Bounty Hunter Intrigue
